time.drive,time.bicycle,time.walk,time.transit,weighted.gini,MEM
10,10,10,10,0.422409783,0.577590217
10,10,10,20,0.439946327,0.560053673
10,10,10,30,0.434535723,0.565464277
10,10,10,40,0.426368091,0.573631909
10,10,10,50,0.384858756,0.615141244
10,10,10,60,0.341368085,0.658631915
10,10,20,10,0.429046792,0.570953208
10,10,20,20,0.443642742,0.556357258
10,10,20,30,0.435616669,0.564383331
10,10,20,40,0.428260547,0.571739453
10,10,20,50,0.387754736,0.612245264
10,10,20,60,0.345204239,0.654795761
10,10,30,10,0.429821601,0.570178399
10,10,30,20,0.441867731,0.558132269
10,10,30,30,0.433543904,0.566456096
10,10,30,40,0.427199919,0.572800081
10,10,30,50,0.38950165,0.61049835
10,10,30,60,0.348109088,0.651890912
10,10,40,10,0.422322198,0.577677802
10,10,40,20,0.432625306,0.567374694
10,10,40,30,0.426837678,0.573162322
10,10,40,40,0.422626804,0.577373196
10,10,40,50,0.388349469,0.611650531
10,10,40,60,0.349251776,0.650748224
10,10,50,10,0.409365531,0.590634469
10,10,50,20,0.418923247,0.581076753
10,10,50,30,0.415160546,0.584839454
10,10,50,40,0.413228843,0.586771157
10,10,50,50,0.383555053,0.616444947
10,10,50,60,0.346960917,0.653039083
10,10,60,10,0.387834314,0.612165686
10,10,60,20,0.396915615,0.603084385
10,10,60,30,0.394256981,0.605743019
10,10,60,40,0.395388609,0.604611391
10,10,60,50,0.371625289,0.628374711
10,10,60,60,0.339468093,0.660531907
10,20,10,10,0.298322582,0.701677418
10,20,10,20,0.31131823,0.68868177
10,20,10,30,0.317126829,0.682873171
10,20,10,40,0.328480955,0.671519045
10,20,10,50,0.316765748,0.683234252
10,20,10,60,0.294973137,0.705026863
10,20,20,10,0.306819444,0.693180556
10,20,20,20,0.318764535,0.681235465
10,20,20,30,0.323142795,0.676857205
10,20,20,40,0.333597269,0.666402731
10,20,20,50,0.321336114,0.678663886
10,20,20,60,0.299176019,0.700823981
10,20,30,10,0.315815315,0.684184685
10,20,30,20,0.32636939,0.67363061
10,20,30,30,0.32903473,0.67096527
10,20,30,40,0.338429975,0.661570025
10,20,30,50,0.326029408,0.673970592
10,20,30,60,0.303522205,0.696477795
10,20,40,10,0.321833947,0.678166053
10,20,40,20,0.330924549,0.669075451
10,20,40,30,0.333383883,0.666616117
10,20,40,40,0.341487233,0.658512767
10,20,40,50,0.329209764,0.670790236
10,20,40,60,0.307074465,0.692925535
10,20,50,10,0.325132648,0.674867352
10,20,50,20,0.333538088,0.666461912
10,20,50,30,0.335439442,0.664560558
10,20,50,40,0.342015062,0.657984938
10,20,50,50,0.330427344,0.669572656
10,20,50,60,0.309113308,0.690886692
10,20,60,10,0.322230931,0.677769069
10,20,60,20,0.329892549,0.670107451
10,20,60,30,0.331172427,0.668827573
10,20,60,40,0.337200047,0.662799953
10,20,60,50,0.326902982,0.673097018
10,20,60,60,0.307277843,0.692722157
10,30,10,10,0.195115481,0.804884519
10,30,10,20,0.206097893,0.793902107
10,30,10,30,0.216702552,0.783297448
10,30,10,40,0.235760859,0.764239141
10,30,10,50,0.238176549,0.761823451
10,30,10,60,0.23062931,0.76937069
10,30,20,10,0.203645011,0.796354989
10,30,20,20,0.214204775,0.785795225
10,30,20,30,0.223631106,0.776368894
10,30,20,40,0.241660356,0.758339644
10,30,20,50,0.243166009,0.756833991
10,30,20,60,0.234736224,0.765263776
10,30,30,10,0.214253561,0.785746439
10,30,30,20,0.223990765,0.776009235
10,30,30,30,0.231694295,0.768305705
10,30,30,40,0.248610434,0.751389566
10,30,30,50,0.249094769,0.750905231
10,30,30,60,0.239612548,0.760387452
10,30,40,10,0.223393772,0.776606228
10,30,40,20,0.232183944,0.767816056
10,30,40,30,0.239211906,0.760788094
10,30,40,40,0.254650261,0.745349739
10,30,40,50,0.254356072,0.745643928
10,30,40,60,0.244392284,0.755607716
10,30,50,10,0.231161115,0.768838885
10,30,50,20,0.239190961,0.760809039
10,30,50,30,0.245559629,0.754440371
10,30,50,40,0.259234555,0.740765445
10,30,50,50,0.258504572,0.741495428
10,30,50,60,0.248276272,0.751723728
10,30,60,10,0.235646773,0.764353227
10,30,60,20,0.24295396,0.75704604
10,30,60,30,0.248193909,0.751806091
10,30,60,40,0.260262958,0.739737042
10,30,60,50,0.259445999,0.740554001
10,30,60,60,0.249560662,0.750439338
10,40,10,10,0.128688027,0.871311973
10,40,10,20,0.138070899,0.861929101
10,40,10,30,0.149626038,0.850373962
10,40,10,40,0.172197589,0.827802411
10,40,10,50,0.180610853,0.819389147
10,40,10,60,0.180104848,0.819895152
10,40,20,10,0.136375977,0.863624023
10,40,20,20,0.145619328,0.854380672
10,40,20,30,0.156332099,0.843667901
10,40,20,40,0.177925496,0.822074504
10,40,20,50,0.1853022,0.8146978
10,40,20,60,0.184008434,0.815991566
10,40,30,10,0.14633488,0.85366512
10,40,30,20,0.155158273,0.844841727
10,40,30,30,0.164504687,0.835495313
10,40,30,40,0.184922301,0.815077699
10,40,30,50,0.191251126,0.808748874
10,40,30,60,0.188925413,0.811074587
10,40,40,10,0.155966074,0.844033926
10,40,40,20,0.16429923,0.83570077
10,40,40,30,0.173038738,0.826961262
10,40,40,40,0.191736726,0.808263274
10,40,40,50,0.197061306,0.802938694
10,40,40,60,0.194058993,0.805941007
10,40,50,10,0.165046156,0.834953844
10,40,50,20,0.172876621,0.827123379
10,40,50,30,0.18085763,0.81914237
10,40,50,40,0.19774874,0.80225126
10,40,50,50,0.202175507,0.797824493
10,40,50,60,0.198546094,0.801453906
10,40,60,10,0.172002107,0.827997893
10,40,60,20,0.179074154,0.820925846
10,40,60,30,0.186009519,0.813990481
10,40,60,40,0.201240536,0.798759464
10,40,60,50,0.205113873,0.794886127
10,40,60,60,0.201269162,0.798730838
10,50,10,10,0.114259557,0.885740443
10,50,10,20,0.122378875,0.877621125
10,50,10,30,0.132900574,0.867099426
10,50,10,40,0.155406091,0.844593909
10,50,10,50,0.165136693,0.834863307
10,50,10,60,0.167149275,0.832850725
10,50,20,10,0.120717855,0.879282145
10,50,20,20,0.129002541,0.870997459
10,50,20,30,0.138760227,0.861239773
10,50,20,40,0.160459599,0.839540401
10,50,20,50,0.169320668,0.830679332
10,50,20,60,0.170691368,0.829308632
10,50,30,10,0.129395879,0.870604121
10,50,30,20,0.137447563,0.862552437
10,50,30,30,0.146270321,0.853729679
10,50,30,40,0.166601064,0.833398936
10,50,30,50,0.174552588,0.825447412
10,50,30,60,0.175105682,0.824894318
10,50,40,10,0.137817188,0.862182812
10,50,40,20,0.145689886,0.854310114
10,50,40,30,0.154201712,0.845798288
10,50,40,40,0.172845815,0.827154185
10,50,40,50,0.179999562,0.820000438
10,50,40,60,0.17973641,0.82026359
10,50,50,10,0.146169593,0.853830407
10,50,50,20,0.153806704,0.846193296
10,50,50,30,0.161591287,0.838408713
10,50,50,40,0.178558773,0.821441227
10,50,50,50,0.184828031,0.815171969
10,50,50,60,0.184200526,0.815799474
10,50,60,10,0.15280326,0.84719674
10,50,60,20,0.159756682,0.840243318
10,50,60,30,0.166823493,0.833176507
10,50,60,40,0.182346107,0.817653893
10,50,60,50,0.187811178,0.812188822
10,50,60,60,0.186667716,0.813332284
10,60,10,10,0.147081427,0.852918573
10,60,10,20,0.152174858,0.847825142
10,60,10,30,0.160475256,0.839524744
10,60,10,40,0.179961329,0.820038671
10,60,10,50,0.187249098,0.812750902
10,60,10,60,0.187955724,0.812044276
10,60,20,10,0.150800379,0.849199621
10,60,20,20,0.156311144,0.843688856
10,60,20,30,0.164125467,0.835874533
10,60,20,40,0.183507081,0.816492919
10,60,20,50,0.190459524,0.809540476
10,60,20,60,0.190806695,0.809193305
10,60,30,10,0.156084447,0.843915553
10,60,30,20,0.161987949,0.838012051
10,60,30,30,0.1689222,0.8310778
10,60,30,40,0.187899203,0.812100797
10,60,30,50,0.194236596,0.805763404
10,60,30,60,0.19407784,0.80592216
10,60,40,10,0.161858846,0.838141154
10,60,40,20,0.167810896,0.832189104
10,60,40,30,0.174728201,0.825271799
10,60,40,40,0.192442893,0.807557107
10,60,40,50,0.198041113,0.801958887
10,60,40,60,0.19744209,0.80255791
10,60,50,10,0.167410673,0.832589327
10,60,50,20,0.17316979,0.82683021
10,60,50,30,0.180031841,0.819968159
10,60,50,40,0.196648793,0.803351207
10,60,50,50,0.201661983,0.798338017
10,60,50,60,0.200548018,0.799451982
10,60,60,10,0.171234609,0.828765391
10,60,60,20,0.176987825,0.823012175
10,60,60,30,0.183197127,0.816802873
10,60,60,40,0.198576073,0.801423927
10,60,60,50,0.203277395,0.796722605
10,60,60,60,0.202025288,0.797974712
20,10,10,10,0.407300451,0.592699549
20,10,10,20,0.422777776,0.577222224
20,10,10,30,0.418868752,0.581131248
20,10,10,40,0.415108888,0.584891112
20,10,10,50,0.379352717,0.620647283
20,10,10,60,0.341199949,0.658800051
20,10,20,10,0.412778139,0.587221861
20,10,20,20,0.425877171,0.574122829
20,10,20,30,0.420552911,0.579447089
20,10,20,40,0.416597884,0.583402116
20,10,20,50,0.382093017,0.617906983
20,10,20,60,0.344054038,0.655945962
20,10,30,10,0.413082447,0.586917553
20,10,30,20,0.424325997,0.575674003
20,10,30,30,0.419308734,0.580691266
20,10,30,40,0.415686567,0.584313433
20,10,30,50,0.382729662,0.617270338
20,10,30,60,0.346477981,0.653522019
20,10,40,10,0.407782637,0.592217363
20,10,40,20,0.418142974,0.581857026
20,10,40,30,0.414927288,0.585072712
20,10,40,40,0.412136748,0.587863252
20,10,40,50,0.381694654,0.618305346
20,10,40,60,0.3475197,0.6524803
20,10,50,10,0.397390234,0.602609766
20,10,50,20,0.407040153,0.592959847
20,10,50,30,0.405670444,0.594329556
20,10,50,40,0.404304468,0.595695532
20,10,50,50,0.377418787,0.622581213
20,10,50,60,0.345552725,0.654447275
20,10,60,10,0.379008888,0.620991112
20,10,60,20,0.388247838,0.611752162
20,10,60,30,0.387418197,0.612581803
20,10,60,40,0.388611238,0.611388762
20,10,60,50,0.366913317,0.633086683
20,10,60,60,0.338027495,0.661972505
20,20,10,10,0.298557071,0.701442929
20,20,10,20,0.309771688,0.690228312
20,20,10,30,0.31583804,0.68416196
20,20,10,40,0.32668136,0.67331864
20,20,10,50,0.316252633,0.683747367
20,20,10,60,0.296919416,0.703080584
20,20,20,10,0.305765404,0.694234596
20,20,20,20,0.316522147,0.683477853
20,20,20,30,0.321109643,0.678890357
20,20,20,40,0.331471351,0.668528649
20,20,20,50,0.320196956,0.679803044
20,20,20,60,0.300513069,0.699486931
20,20,30,10,0.313605195,0.686394805
20,20,30,20,0.323248464,0.676751536
20,20,30,30,0.326397532,0.673602468
20,20,30,40,0.335837706,0.664162294
20,20,30,50,0.324236011,0.675763989
20,20,30,60,0.304043503,0.695956497
20,20,40,10,0.319226228,0.680773772
20,20,40,20,0.328132539,0.671867461
20,20,40,30,0.33112643,0.66887357
20,20,40,40,0.338783681,0.661216319
20,20,40,50,0.327245215,0.672754785
20,20,40,60,0.307316678,0.692683322
20,20,50,10,0.322609375,0.677390625
20,20,50,20,0.330700713,0.669299287
20,20,50,30,0.333281498,0.666718502
20,20,50,40,0.339514969,0.660485031
20,20,50,50,0.328595008,0.671404992
20,20,50,60,0.309163648,0.690836352
20,20,60,10,0.319988997,0.680011003
20,20,60,20,0.32738057,0.67261943
20,20,60,30,0.329187565,0.670812435
20,20,60,40,0.335092288,0.664907712
20,20,60,50,0.325384669,0.674615331
20,20,60,60,0.307306809,0.692693191
20,30,10,10,0.200861166,0.799138834
20,30,10,20,0.21002557,0.78997443
20,30,10,30,0.219906734,0.780093266
20,30,10,40,0.238005804,0.761994196
20,30,10,50,0.241011095,0.758988905
20,30,10,60,0.235296371,0.764703629
20,30,20,10,0.208119831,0.791880169
20,30,20,20,0.217352052,0.782647948
20,30,20,30,0.226120857,0.773879143
20,30,20,40,0.243402407,0.756597593
20,30,20,50,0.245420524,0.754579476
20,30,20,60,0.238791765,0.761208235
20,30,30,10,0.217254098,0.782745902
20,30,30,20,0.226045783,0.773954217
20,30,30,30,0.233433848,0.766566152
20,30,30,40,0.249700401,0.750299599
20,30,30,50,0.250567233,0.749432767
20,30,30,60,0.242765878,0.757234122
20,30,40,10,0.225703344,0.774296656
20,30,40,20,0.233984605,0.766015395
20,30,40,30,0.24091073,0.75908927
20,30,40,40,0.255519085,0.744480915
20,30,40,50,0.255345029,0.744654971
20,30,40,60,0.246878641,0.753121359
20,30,50,10,0.232953741,0.767046259
20,30,50,20,0.240575477,0.759424523
20,30,50,30,0.246988545,0.753011455
20,30,50,40,0.259979938,0.740020062
20,30,50,50,0.259343008,0.740656992
20,30,50,60,0.250421312,0.749578688
20,30,60,10,0.237123863,0.762876137
20,30,60,20,0.244061428,0.755938572
20,30,60,30,0.249399715,0.750600285
20,30,60,40,0.260939602,0.739060398
20,30,60,50,0.260255331,0.739744669
20,30,60,60,0.251530499,0.748469501
20,40,10,10,0.135712235,0.864287765
20,40,10,20,0.144146548,0.855853452
20,40,10,30,0.15475166,0.84524834
20,40,10,40,0.176153325,0.823846675
20,40,10,50,0.184669094,0.815330906
20,40,10,60,0.185193174,0.814806826
20,40,20,10,0.142441578,0.857558422
20,40,20,20,0.150926246,0.849073754
20,40,20,30,0.160742419,0.839257581
20,40,20,40,0.181164089,0.818835911
20,40,20,50,0.188996051,0.811003949
20,40,20,60,0.1886626,0.8113374
20,40,30,10,0.151246659,0.848753341
20,40,30,20,0.159488962,0.840511038
20,40,30,30,0.16814063,0.83185937
20,40,30,40,0.187551603,0.812448397
20,40,30,50,0.194175045,0.805824955
20,40,30,60,0.192944048,0.807055952
20,40,40,10,0.160131559,0.839868441
20,40,40,20,0.167968791,0.832031209
20,40,40,30,0.176354596,0.823645404
20,40,40,40,0.194041943,0.805958057
20,40,40,50,0.199636875,0.800363125
20,40,40,60,0.197587703,0.802412297
20,40,50,10,0.16872454,0.83127546
20,40,50,20,0.176045603,0.823954397
20,40,50,30,0.183788852,0.816211148
20,40,50,40,0.199830585,0.800169415
20,40,50,50,0.204516467,0.795483533
20,40,50,60,0.201755728,0.798244272
20,40,60,10,0.175161365,0.824838635
20,40,60,20,0.181889066,0.818110934
20,40,60,30,0.188604778,0.811395222
20,40,60,40,0.20321381,0.79678619
20,40,60,50,0.207234129,0.792765871
20,40,60,60,0.204005303,0.795994697
20,50,10,10,0.124369474,0.875630526
20,50,10,20,0.131225697,0.868774303
20,50,10,30,0.140613029,0.859386971
20,50,10,40,0.161629708,0.838370292
20,50,10,50,0.170748763,0.829251237
20,50,10,60,0.172518377,0.827481623
20,50,20,10,0.129823765,0.870176235
20,50,20,20,0.136788969,0.863211031
20,50,20,30,0.145844539,0.854155461
20,50,20,40,0.166156964,0.833843036
20,50,20,50,0.174507062,0.825492938
20,50,20,60,0.175805824,0.824194176
20,50,30,10,0.136989275,0.863010725
20,50,30,20,0.144311101,0.855688899
20,50,30,30,0.152448289,0.847551711
20,50,30,40,0.171608028,0.828391972
20,50,30,50,0.179155783,0.820844217
20,50,30,60,0.179740824,0.820259176
20,50,40,10,0.144585626,0.855414374
20,50,40,20,0.15169538,0.84830462
20,50,40,30,0.159588794,0.840411206
20,50,40,40,0.177426536,0.822573464
20,50,40,50,0.18403221,0.81596779
20,50,40,60,0.184055067,0.815944933
20,50,50,10,0.15223142,0.84776858
20,50,50,20,0.15899767,0.84100233
20,50,50,30,0.166396046,0.833603954
20,50,50,40,0.182583049,0.817416951
20,50,50,50,0.188576729,0.811423271
20,50,50,60,0.188094809,0.811905191
20,50,60,10,0.158001902,0.841998098
20,50,60,20,0.164380274,0.835619726
20,50,60,30,0.171037138,0.828962862
20,50,60,40,0.185790512,0.814209488
20,50,60,50,0.191097302,0.808902698
20,50,60,60,0.190372775,0.809627225
20,60,10,10,0.158038667,0.841961333
20,60,10,20,0.162367465,0.837632535
20,60,10,30,0.170058661,0.829941339
20,60,10,40,0.187702305,0.812297695
20,60,10,50,0.193815934,0.806184066
20,60,10,60,0.193848318,0.806151682
20,60,20,10,0.161206142,0.838793858
20,60,20,20,0.165962477,0.834037523
20,60,20,30,0.173096764,0.826903236
20,60,20,40,0.190773941,0.809226059
20,60,20,50,0.196644807,0.803355193
20,60,20,60,0.196327307,0.803672693
20,60,30,10,0.165607666,0.834392334
20,60,30,20,0.170766753,0.829233247
20,60,30,30,0.177141794,0.822858206
20,60,30,40,0.194469288,0.805530712
20,60,30,50,0.200040071,0.799959929
20,60,30,60,0.199298988,0.800701012
20,60,40,10,0.170569836,0.829430164
20,60,40,20,0.176013916,0.823986084
20,60,40,30,0.182247387,0.817752613
20,60,40,40,0.198545095,0.801454905
20,60,40,50,0.203523396,0.796476604
20,60,40,60,0.20249867,0.79750133
20,60,50,10,0.175442032,0.824557968
20,60,50,20,0.180664318,0.819335682
20,60,50,30,0.186800823,0.813199177
20,60,50,40,0.202349371,0.797650629
20,60,50,50,0.20674542,0.79325458
20,60,50,60,0.205269091,0.794730909
20,60,60,10,0.178501751,0.821498249
20,60,60,20,0.183486843,0.816513157
20,60,60,30,0.189218593,0.810781407
20,60,60,40,0.203854882,0.796145118
20,60,60,50,0.207984,0.792016
20,60,60,60,0.206473296,0.793526704
30,10,10,10,0.409838326,0.590161674
30,10,10,20,0.418807993,0.581192007
30,10,10,30,0.413911728,0.586088272
30,10,10,40,0.408343497,0.591656503
30,10,10,50,0.374340428,0.625659572
30,10,10,60,0.339370558,0.660629442
30,10,20,10,0.409641126,0.590358874
30,10,20,20,0.419366659,0.580633341
30,10,20,30,0.413270256,0.586729744
30,10,20,40,0.408756649,0.591243351
30,10,20,50,0.37597034,0.62402966
30,10,20,60,0.341510803,0.658489197
30,10,30,10,0.406417616,0.593582384
30,10,30,20,0.415687712,0.584312288
30,10,30,30,0.409616799,0.590383201
30,10,30,40,0.405968435,0.594031565
30,10,30,50,0.375627605,0.624372395
30,10,30,60,0.342375223,0.657624777
30,10,40,10,0.398292484,0.601707516
30,10,40,20,0.407356638,0.592643362
30,10,40,30,0.403847829,0.596152171
30,10,40,40,0.401268592,0.598731408
30,10,40,50,0.374036951,0.625963049
30,10,40,60,0.342284049,0.657715951
30,10,50,10,0.386658599,0.613341401
30,10,50,20,0.395780982,0.604219018
30,10,50,30,0.394222519,0.605777481
30,10,50,40,0.393290283,0.606709717
30,10,50,50,0.369157727,0.630842273
30,10,50,60,0.340165245,0.659834755
30,10,60,10,0.368381024,0.631618976
30,10,60,20,0.376925907,0.623074093
30,10,60,30,0.376561418,0.623438582
30,10,60,40,0.378544761,0.621455239
30,10,60,50,0.358764806,0.641235194
30,10,60,60,0.333163498,0.666836502
30,20,10,10,0.296176121,0.703823879
30,20,10,20,0.306002458,0.693997542
30,20,10,30,0.311967296,0.688032704
30,20,10,40,0.321837107,0.678162893
30,20,10,50,0.313316047,0.686683953
30,20,10,60,0.295970419,0.704029581
30,20,20,10,0.302233622,0.697766378
30,20,20,20,0.311932715,0.688067285
30,20,20,30,0.31647076,0.68352924
30,20,20,40,0.325799829,0.674200171
30,20,20,50,0.316623823,0.683376177
30,20,20,60,0.299043496,0.700956504
30,20,30,10,0.30846097,0.69153903
30,20,30,20,0.317461075,0.682538925
30,20,30,30,0.320142766,0.679857234
30,20,30,40,0.329193884,0.670806116
30,20,30,50,0.319539695,0.680460305
30,20,30,60,0.301664981,0.698335019
30,20,40,10,0.312844295,0.687155705
30,20,40,20,0.321357154,0.678642846
30,20,40,30,0.324087626,0.675912374
30,20,40,40,0.331876946,0.668123054
30,20,40,50,0.321876541,0.678123459
30,20,40,60,0.304114566,0.695885434
30,20,50,10,0.315779026,0.684220974
30,20,50,20,0.323401475,0.676598525
30,20,50,30,0.325873915,0.674126085
30,20,50,40,0.332771984,0.667228016
30,20,50,50,0.322818858,0.677181142
30,20,50,60,0.305331634,0.694668366
30,20,60,10,0.313524711,0.686475289
30,20,60,20,0.320453405,0.679546595
30,20,60,30,0.321971959,0.678028041
30,20,60,40,0.32862136,0.67137864
30,20,60,50,0.319860659,0.680139341
30,20,60,60,0.303514252,0.696485748
30,30,10,10,0.201874288,0.798125712
30,30,10,20,0.210248793,0.789751207
30,30,10,30,0.220199869,0.779800131
30,30,10,40,0.237361597,0.762638403
30,30,10,50,0.241392156,0.758607844
30,30,10,60,0.236905124,0.763094876
30,30,20,10,0.208389882,0.791610118
30,30,20,20,0.217020552,0.782979448
30,30,20,30,0.225641308,0.774358692
30,30,20,40,0.241947663,0.758052337
30,30,20,50,0.245189607,0.754810393
30,30,20,60,0.239904543,0.760095457
30,30,30,10,0.216599301,0.783400699
30,30,30,20,0.224821377,0.775178623
30,30,30,30,0.231969149,0.768030851
30,30,30,40,0.247091069,0.752908931
30,30,30,50,0.249379987,0.750620013
30,30,30,60,0.243394818,0.756605182
30,30,40,10,0.224113629,0.775886371
30,30,40,20,0.231914107,0.768085893
30,30,40,30,0.238442009,0.761557991
30,30,40,40,0.252250298,0.747749702
30,30,40,50,0.253489149,0.746510851
30,30,40,60,0.247019498,0.752980502
30,30,50,10,0.23081079,0.76918921
30,30,50,20,0.237989787,0.762010213
30,30,50,30,0.243784967,0.756215033
30,30,50,40,0.256516418,0.743483582
30,30,50,50,0.256797752,0.743202248
30,30,50,60,0.249679603,0.750320397
30,30,60,10,0.234761031,0.765238969
30,30,60,20,0.241233472,0.758766528
30,30,60,30,0.246019286,0.753980714
30,30,60,40,0.257541032,0.742458968
30,30,60,50,0.2576345,0.7423655
30,30,60,60,0.250328414,0.749671586
30,40,10,10,0.140966257,0.859033743
30,40,10,20,0.148000003,0.851999997
30,40,10,30,0.158399144,0.841600856
30,40,10,40,0.178304681,0.821695319
30,40,10,50,0.186656275,0.813343725
30,40,10,60,0.187544346,0.812455654
30,40,20,10,0.146539543,0.853460457
30,40,20,20,0.153918325,0.846081675
30,40,20,30,0.163329061,0.836670939
30,40,20,40,0.18276758,0.81723242
30,40,20,50,0.190453097,0.809546903
30,40,20,60,0.190702968,0.809297032
30,40,30,10,0.15405154,0.84594846
30,40,30,20,0.161518453,0.838481547
30,40,30,30,0.169531283,0.830468717
30,40,30,40,0.187945358,0.812054642
30,40,30,50,0.194890159,0.805109841
30,40,30,60,0.194472612,0.805527388
30,40,40,10,0.161652643,0.838347357
30,40,40,20,0.168877226,0.831122774
30,40,40,30,0.176653103,0.823346897
30,40,40,40,0.193442625,0.806557375
30,40,40,50,0.199667278,0.800332722
30,40,40,60,0.198658923,0.801341077
30,40,50,10,0.16919223,0.83080777
30,40,50,20,0.175942203,0.824057797
30,40,50,30,0.18327339,0.81672661
30,40,50,40,0.198733938,0.801266062
30,40,50,50,0.203874749,0.796125251
30,40,50,60,0.202454918,0.797545082
30,40,60,10,0.175039818,0.824960182
30,40,60,20,0.181322649,0.818677351
30,40,60,30,0.187667161,0.812332839
30,40,60,40,0.201825819,0.798174181
30,40,60,50,0.206393399,0.793606601
30,40,60,60,0.204352739,0.795647261
30,50,10,10,0.134200175,0.865799825
30,50,10,20,0.139613145,0.860386855
30,50,10,30,0.147809707,0.852190293
30,50,10,40,0.166651908,0.833348092
30,50,10,50,0.174603599,0.825396401
30,50,10,60,0.176016001,0.823983999
30,50,20,10,0.138260574,0.861739426
30,50,20,20,0.144146072,0.855853928
30,50,20,30,0.151723182,0.848276818
30,50,20,40,0.170543255,0.829456745
30,50,20,50,0.178122828,0.821877172
30,50,20,60,0.179007948,0.820992052
30,50,30,10,0.144119623,0.855880377
30,50,30,20,0.15001046,0.84998954
30,50,30,30,0.156984276,0.843015724
30,50,30,40,0.175292935,0.824707065
30,50,30,50,0.182155657,0.817844343
30,50,30,60,0.182527795,0.817472205
30,50,40,10,0.150208468,0.849791532
30,50,40,20,0.156035988,0.843964012
30,50,40,30,0.163204726,0.836795274
30,50,40,40,0.180272203,0.819727797
30,50,40,50,0.186474882,0.813525118
30,50,40,60,0.186357737,0.813642263
30,50,50,10,0.156349546,0.843650454
30,50,50,20,0.162358366,0.837641634
30,50,50,30,0.169200916,0.830799084
30,50,50,40,0.184848399,0.815151601
30,50,50,50,0.190429393,0.809570607
30,50,50,60,0.189977531,0.810022469
30,50,60,10,0.161192621,0.838807379
30,50,60,20,0.167055892,0.832944108
30,50,60,30,0.173290901,0.826709099
30,50,60,40,0.187310269,0.812689731
30,50,60,50,0.192497617,0.807502383
30,50,60,60,0.191942116,0.808057884
30,60,10,10,0.170826673,0.829173327
30,60,10,20,0.173893815,0.826106185
30,60,10,30,0.180901198,0.819098802
30,60,10,40,0.195582144,0.804417856
30,60,10,50,0.200119542,0.799880458
30,60,10,60,0.199525177,0.800474823
30,60,20,10,0.172893493,0.827106507
30,60,20,20,0.176599512,0.823400488
30,60,20,30,0.183079904,0.816920096
30,60,20,40,0.197899233,0.802100767
30,60,20,50,0.202440503,0.797559497
30,60,20,60,0.201540317,0.798459683
30,60,30,10,0.176096516,0.823903484
30,60,30,20,0.180155646,0.819844354
30,60,30,30,0.185717301,0.814282699
30,60,30,40,0.200695821,0.799304179
30,60,30,50,0.20505885,0.79494115
30,60,30,60,0.203889044,0.796110956
30,60,40,10,0.179386903,0.820613097
30,60,40,20,0.183825043,0.816174957
30,60,40,30,0.189330991,0.810669009
30,60,40,40,0.203803302,0.796196698
30,60,40,50,0.207810085,0.792189915
30,60,40,60,0.206387073,0.793612927
30,60,50,10,0.182683535,0.817316465
30,60,50,20,0.187245615,0.812754385
30,60,50,30,0.192534783,0.807465217
30,60,50,40,0.206599554,0.793400446
30,60,50,50,0.210424427,0.789575573
30,60,50,60,0.208748417,0.791251583
30,60,60,10,0.184804457,0.815195543
30,60,60,20,0.189201932,0.810798068
30,60,60,30,0.193900414,0.806099586
30,60,60,40,0.207471581,0.792528419
