,time.drive,time.bicycle,time.walk,time.transit,weighted.gini,MEM
0,10,10,10,10,0.38717910167487,0.61282089832513
1,10,10,10,20,0.4080274728520778,0.5919725271479221
2,10,10,10,30,0.45609275715290565,0.5439072428470944
3,10,10,10,40,0.47984188005780287,0.5201581199421972
4,10,10,10,50,0.4906983535018743,0.5093016464981257
5,10,10,10,60,0.49437277932356594,0.5056272206764341
6,10,10,20,10,0.39281512489861786,0.6071848751013822
7,10,10,20,20,0.4101184589325929,0.5898815410674071
8,10,10,20,30,0.4499438274544631,0.5500561725455368
9,10,10,20,40,0.470832344883579,0.529167655116421
10,10,10,20,50,0.4820454406210429,0.5179545593789572
11,10,10,20,60,0.4871336741695345,0.5128663258304655
12,10,10,30,10,0.38925296717217345,0.6107470328278266
13,10,10,30,20,0.40363192783513324,0.5963680721648668
14,10,10,30,30,0.4379194168212333,0.5620805831787667
15,10,10,30,40,0.4577987412632233,0.5422012587367767
16,10,10,30,50,0.4701039305265292,0.5298960694734708
17,10,10,30,60,0.47715689975061254,0.5228431002493874
18,10,10,40,10,0.3820829257612572,0.6179170742387428
19,10,10,40,20,0.39354251609290897,0.6064574839070911
20,10,10,40,30,0.4238216496513662,0.5761783503486337
21,10,10,40,40,0.443461644784336,0.556538355215664
22,10,10,40,50,0.4562839210949868,0.5437160789050133
23,10,10,40,60,0.4648284104501213,0.5351715895498788
24,10,10,50,10,0.38381682158313774,0.6161831784168623
25,10,10,50,20,0.3924555597604245,0.6075444402395755
26,10,10,50,30,0.41790119573618,0.58209880426382
27,10,10,50,40,0.4361573384341081,0.5638426615658919
28,10,10,50,50,0.4480116554901132,0.5519883445098868
29,10,10,50,60,0.4565320410052818,0.5434679589947182
30,10,10,60,10,0.38066100878104386,0.6193389912189562
31,10,10,60,20,0.38732722835118233,0.6126727716488176
32,10,10,60,30,0.4093453653646368,0.5906546346353632
33,10,10,60,40,0.42652875780769467,0.5734712421923054
34,10,10,60,50,0.4380569267539626,0.5619430732460373
35,10,10,60,60,0.4466618572867116,0.5533381427132884
36,10,20,10,10,0.3599742328213022,0.6400257671786977
37,10,20,10,20,0.36630071784820256,0.6336992821517975
38,10,20,10,30,0.3915579471252435,0.6084420528747565
39,10,20,10,40,0.4125405194056112,0.5874594805943888
40,10,20,10,50,0.4272593730994048,0.5727406269005952
41,10,20,10,60,0.43759018592322724,0.5624098140767728
42,10,20,20,10,0.3590716972389634,0.6409283027610366
43,10,20,20,20,0.3654471226722187,0.6345528773277813
44,10,20,20,30,0.3894065270733613,0.6105934729266387
45,10,20,20,40,0.40951457311552214,0.5904854268844779
46,10,20,20,50,0.423618695609341,0.5763813043906589
47,10,20,20,60,0.4339042516927448,0.5660957483072552
48,10,20,30,10,0.35764001755325203,0.642359982446748
49,10,20,30,20,0.3637186094035358,0.6362813905964642
50,10,20,30,30,0.38617579477858943,0.6138242052214106
51,10,20,30,40,0.4050864073202814,0.5949135926797187
52,10,20,30,50,0.41865521532239414,0.5813447846776059
53,10,20,30,60,0.42907714912703643,0.5709228508729636
54,10,20,40,10,0.3581888329657333,0.6418111670342668
55,10,20,40,20,0.3635378716703365,0.6364621283296634
56,10,20,40,30,0.38361840973518074,0.6163815902648193
57,10,20,40,40,0.4010232755516849,0.5989767244483151
58,10,20,40,50,0.41393154540153615,0.5860684545984638
59,10,20,40,60,0.4240780752714182,0.5759219247285818
60,10,20,50,10,0.3643770656961622,0.6356229343038378
61,10,20,50,20,0.3689481780353014,0.6310518219646986
62,10,20,50,30,0.3864385692580801,0.6135614307419199
63,10,20,50,40,0.4018576516886219,0.5981423483113781
64,10,20,50,50,0.41339424185704454,0.5866057581429555
65,10,20,50,60,0.42268765744272846,0.5773123425572715
66,10,20,60,10,0.36811662851259724,0.6318833714874028
67,10,20,60,20,0.3718433865864845,0.6281566134135155
68,10,20,60,30,0.3869867992266839,0.6130132007733161
69,10,20,60,40,0.40061151421950497,0.599388485780495
70,10,20,60,50,0.41096177315509336,0.5890382268449066
71,10,20,60,60,0.4195967705009508,0.5804032294990492
72,10,30,10,10,0.3233326984824822,0.6766673015175177
73,10,30,10,20,0.3263169467220514,0.6736830532779485
74,10,30,10,30,0.3409463804116886,0.6590536195883114
75,10,30,10,40,0.355770213530075,0.644229786469925
76,10,30,10,50,0.3680826587751979,0.631917341224802
77,10,30,10,60,0.3789953515680589,0.6210046484319411
78,10,30,20,10,0.3226070196305668,0.6773929803694332
79,10,30,20,20,0.32576662255653954,0.6742333774434605
80,10,30,20,30,0.34005213828704306,0.6599478617129569
81,10,30,20,40,0.35463601718482285,0.6453639828151772
82,10,30,20,50,0.3669791637854406,0.6330208362145594
83,10,30,20,60,0.37768652443097733,0.6223134755690227
84,10,30,30,10,0.32205595587019137,0.6779440441298086
85,10,30,30,20,0.3252257238430116,0.6747742761569884
86,10,30,30,30,0.33903590208117573,0.6609640979188243
87,10,30,30,40,0.3530945077424937,0.6469054922575064
88,10,30,30,50,0.3651159103281731,0.6348840896718269
89,10,30,30,60,0.37570252939525095,0.624297470604749
90,10,30,40,10,0.3230170702053394,0.6769829297946606
91,10,30,40,20,0.32607562116128935,0.6739243788387106
92,10,30,40,30,0.33912752202109175,0.6608724779789082
93,10,30,40,40,0.3525230628348197,0.6474769371651803
94,10,30,40,50,0.3638867667929542,0.6361132332070458
95,10,30,40,60,0.3740966593771645,0.6259033406228355
96,10,30,50,10,0.32779422140598113,0.6722057785940189
97,10,30,50,20,0.3306873389740083,0.6693126610259916
98,10,30,50,30,0.3426574779323873,0.6573425220676127
99,10,30,50,40,0.35507271664529944,0.6449272833547006
100,10,30,50,50,0.3654902633455331,0.634509736654467
101,10,30,50,60,0.37498314910872427,0.6250168508912757
102,10,30,60,10,0.332391365295084,0.6676086347049159
103,10,30,60,20,0.33490483258087195,0.6650951674191281
104,10,30,60,30,0.34581598261353563,0.6541840173864644
105,10,30,60,40,0.3571516805099974,0.6428483194900025
106,10,30,60,50,0.3665460631263711,0.6334539368736289
107,10,30,60,60,0.37528107652617587,0.6247189234738242
108,10,40,10,10,0.2850973046029734,0.7149026953970266
109,10,40,10,20,0.286965144637938,0.713034855362062
110,10,40,10,30,0.2970375130869547,0.7029624869130453
111,10,40,10,40,0.3091568370787615,0.6908431629212385
112,10,40,10,50,0.3207532475317165,0.6792467524682835
113,10,40,10,60,0.33194540331883426,0.6680545966811657
114,10,40,20,10,0.28488129477893886,0.7151187052210611
115,10,40,20,20,0.28684508762706207,0.7131549123729379
116,10,40,20,30,0.2968589590926732,0.7031410409073269
117,10,40,20,40,0.3088403406652959,0.691159659334704
118,10,40,20,50,0.32023847820056006,0.6797615217994399
119,10,40,20,60,0.3312063577096131,0.6687936422903868
120,10,40,30,10,0.2847983637003174,0.7152016362996826
121,10,40,30,20,0.2868303449512787,0.7131696550487213
122,10,40,30,30,0.29674176435895194,0.7032582356410481
123,10,40,30,40,0.30843670715328253,0.6915632928467175
124,10,40,30,50,0.3195837414650596,0.6804162585349405
125,10,40,30,60,0.33031807843107003,0.66968192156893
126,10,40,40,10,0.2860708042162377,0.7139291957837623
127,10,40,40,20,0.2881352251150261,0.7118647748849739
128,10,40,40,30,0.2977863180226424,0.7022136819773577
129,10,40,40,40,0.30904937441591834,0.6909506255840816
130,10,40,40,50,0.3197704076250602,0.6802295923749397
131,10,40,40,60,0.3300905843384154,0.6699094156615846
132,10,40,50,10,0.29054977634163054,0.7094502236583695
133,10,40,50,20,0.29253016686239586,0.7074698331376041
134,10,40,50,30,0.3016164073306962,0.6983835926693038
135,10,40,50,40,0.3122195295982456,0.6877804704017544
136,10,40,50,50,0.32233707722348776,0.6776629227765123
137,10,40,50,60,0.3320490518193865,0.6679509481806135
138,10,40,60,10,0.29530684829961673,0.7046931517003833
139,10,40,60,20,0.2971788236123194,0.7028211763876806
140,10,40,60,30,0.30567023567525026,0.6943297643247497
141,10,40,60,40,0.3155700719845078,0.6844299280154922
142,10,40,60,50,0.3250522887895947,0.6749477112104053
143,10,40,60,60,0.33406234927726686,0.6659376507227331
144,10,50,10,10,0.2491891112870494,0.7508108887129505
145,10,50,10,20,0.2508103277993644,0.7491896722006356
146,10,50,10,30,0.25949399605097145,0.7405060039490285
147,10,50,10,40,0.2715183692583206,0.7284816307416794
148,10,50,10,50,0.28491653594642913,0.7150834640535708
149,10,50,10,60,0.29880550557480284,0.7011944944251971
150,10,50,20,10,0.24933304987423374,0.7506669501257662
151,10,50,20,20,0.2511265011025297,0.7488734988974703
152,10,50,20,30,0.2598300485726755,0.7401699514273246
153,10,50,20,40,0.2716778104321625,0.7283221895678376
154,10,50,20,50,0.28493661370746826,0.7150633862925317
155,10,50,20,60,0.298522060696483,0.701477939303517
156,10,50,30,10,0.2498714402079159,0.7501285597920841
157,10,50,30,20,0.2517750232904643,0.7482249767095357
158,10,50,30,30,0.2603985896208572,0.7396014103791428
159,10,50,30,40,0.27193699525328013,0.7280630047467198
160,10,50,30,50,0.2848714100661242,0.7151285899338757
161,10,50,30,60,0.29810628879890927,0.7018937112010908
162,10,50,40,10,0.2513477109417609,0.7486522890582391
163,10,50,40,20,0.25338883146281826,0.7466111685371817
164,10,50,40,30,0.262031727407141,0.737968272592859
165,10,50,40,40,0.27338378488105697,0.726616215118943
166,10,50,40,50,0.28567964734922285,0.7143203526507771
167,10,50,40,60,0.29829147461019034,0.7017085253898097
168,10,50,50,10,0.25559067288816656,0.7444093271118335
169,10,50,50,20,0.2575805214044458,0.7424194785955542
170,10,50,50,30,0.2661569284235571,0.7338430715764429
171,10,50,50,40,0.27699852907068445,0.7230014709293155
172,10,50,50,50,0.28854882580743385,0.7114511741925662
173,10,50,50,60,0.3002636937980339,0.6997363062019661
174,10,50,60,10,0.26087885483958195,0.739121145160418
175,10,50,60,20,0.2627718216450945,0.7372281783549055
176,10,50,60,30,0.2709186325432586,0.7290813674567413
177,10,50,60,40,0.28113483863031113,0.7188651613696888
178,10,50,60,50,0.2919027717375069,0.7080972282624931
179,10,50,60,60,0.3028493482231846,0.6971506517768153
180,10,60,10,10,0.22478511542432447,0.7752148845756756
181,10,60,10,20,0.2271893782048324,0.7728106217951676
182,10,60,10,30,0.2368569929612543,0.7631430070387457
183,10,60,10,40,0.25019218661955916,0.7498078133804409
184,10,60,10,50,0.2657300287459965,0.7342699712540035
185,10,60,10,60,0.2822487763249957,0.7177512236750043
186,10,60,20,10,0.22495237941345061,0.7750476205865494
187,10,60,20,20,0.22749041673381984,0.7725095832661801
188,10,60,20,30,0.23713527134675605,0.762864728653244
189,10,60,20,40,0.25044174345006986,0.7495582565499301
190,10,60,20,50,0.26583763324329457,0.7341623667567054
191,10,60,20,60,0.2820239425202022,0.7179760574797978
192,10,60,30,10,0.22560363308560805,0.774396366914392
193,10,60,30,20,0.2282838296395245,0.7717161703604755
194,10,60,30,30,0.23798393151932037,0.7620160684806796
195,10,60,30,40,0.251047511031075,0.748952488968925
196,10,60,30,50,0.2661000252298256,0.7338999747701744
197,10,60,30,60,0.28188149040266414,0.7181185095973359
198,10,60,40,10,0.22718788645387003,0.77281211354613
199,10,60,40,20,0.22989243784434477,0.7701075621556552
200,10,60,40,30,0.23997122854154804,0.7600287714584519
201,10,60,40,40,0.2526956193272567,0.7473043806727433
202,10,60,40,50,0.26710372383619996,0.7328962761638
203,10,60,40,60,0.28221675721935957,0.7177832427806404
204,10,60,50,10,0.23139457506056882,0.7686054249394312
205,10,60,50,20,0.2342182473991654,0.7657817526008346
206,10,60,50,30,0.24420010102635897,0.755799898973641
207,10,60,50,40,0.2566094183874289,0.7433905816125711
208,10,60,50,50,0.2701605763165388,0.7298394236834612
209,10,60,50,60,0.28433621179329344,0.7156637882067065
210,10,60,60,10,0.2369412856301401,0.76305871436986
211,10,60,60,20,0.23958634096986928,0.7604136590301307
212,10,60,60,30,0.2492648470384046,0.7507351529615954
213,10,60,60,40,0.2610715772279175,0.7389284227720825
214,10,60,60,50,0.27364173499434347,0.7263582650056566
215,10,60,60,60,0.28685349729992776,0.7131465027000723
216,20,10,10,10,0.36538349960337263,0.6346165003966273
217,20,10,10,20,0.38777133277744213,0.6122286672225579
218,20,10,10,30,0.43986832947928756,0.5601316705207124
219,20,10,10,40,0.4682497573145617,0.5317502426854384
220,20,10,10,50,0.4819811017754046,0.5180188982245955
221,20,10,10,60,0.48766932939389734,0.5123306706061026
222,20,10,20,10,0.3730584687993546,0.6269415312006454
223,20,10,20,20,0.3918773194145477,0.6081226805854523
224,20,10,20,30,0.43501177734397584,0.5649882226560241
225,20,10,20,40,0.45996465251253343,0.5400353474874666
226,20,10,20,50,0.47370720776383446,0.5262927922361655
227,20,10,20,60,0.48056182142510784,0.5194381785748922
228,20,10,30,10,0.37286420084066063,0.6271357991593394
229,20,10,30,20,0.3881458792807753,0.6118541207192247
230,20,10,30,30,0.4249892593698132,0.5750107406301868
231,20,10,30,40,0.44781520432021993,0.5521847956797801
232,20,10,30,50,0.46240569215646143,0.5375943078435386
233,20,10,30,60,0.47101729167444173,0.5289827083255583
234,20,10,40,10,0.36964123242103974,0.6303587675789603
235,20,10,40,20,0.38168448912274505,0.6183155108772549
236,20,10,40,30,0.4132921408406005,0.5867078591593995
237,20,10,40,40,0.4349940447359018,0.5650059552640982
238,20,10,40,50,0.4497374312117969,0.5502625687882031
239,20,10,40,60,0.45947764977797656,0.5405223502220234
240,20,10,50,10,0.37468236631279994,0.6253176336872001
241,20,10,50,20,0.3836969425070138,0.6163030574929862
242,20,10,50,30,0.41000965659234917,0.5899903434076508
243,20,10,50,40,0.42959473469137016,0.5704052653086298
244,20,10,50,50,0.4427325999035675,0.5572674000964325
245,20,10,50,60,0.4521083729477645,0.5478916270522355
246,20,10,60,10,0.37413431685458043,0.6258656831454196
247,20,10,60,20,0.3809266465838027,0.6190733534161973
248,20,10,60,30,0.4033258137974926,0.5966741862025073
249,20,10,60,40,0.42132687177456435,0.5786731282254356
250,20,10,60,50,0.4337156197470211,0.5662843802529789
251,20,10,60,60,0.4430377874019683,0.5569622125980317
252,20,20,10,10,0.35530473565577236,0.6446952643442276
253,20,20,10,20,0.36154373104294946,0.6384562689570505
254,20,20,10,30,0.38690213739480045,0.6130978626051995
255,20,20,10,40,0.40835140701162737,0.5916485929883726
256,20,20,10,50,0.42360694477299027,0.5763930552270098
257,20,20,10,60,0.4344591511826395,0.5655408488173606
258,20,20,20,10,0.3540546286517662,0.6459453713482338
259,20,20,20,20,0.36046018571806465,0.6395398142819353
260,20,20,20,30,0.3846854365058053,0.6153145634941948
261,20,20,20,40,0.4052501848164914,0.5947498151835087
262,20,20,20,50,0.41994659381334387,0.5800534061866561
263,20,20,20,60,0.43065553410338786,0.5693444658966121
264,20,20,30,10,0.35269480674227666,0.6473051932577234
265,20,20,30,20,0.35881926946044723,0.6411807305395527
266,20,20,30,30,0.38146097593099904,0.618539024069001
267,20,20,30,40,0.4007937541552276,0.5992062458447724
268,20,20,30,50,0.41498000318171624,0.5850199968182838
269,20,20,30,60,0.4258747672483485,0.5741252327516515
270,20,20,40,10,0.35371380965676286,0.6462861903432371
271,20,20,40,20,0.3591546540148754,0.6408453459851247
272,20,20,40,30,0.3794339993386434,0.6205660006613566
273,20,20,40,40,0.3971925479170609,0.6028074520829392
274,20,20,40,50,0.41063351316378277,0.5893664868362172
275,20,20,40,60,0.42121412034473277,0.5787858796552672
276,20,20,50,10,0.3604968137631534,0.6395031862368465
277,20,20,50,20,0.3651101879216796,0.6348898120783204
278,20,20,50,30,0.3826993473775485,0.6173006526224515
279,20,20,50,40,0.3984696048237733,0.6015303951762268
280,20,20,50,50,0.4103982030092466,0.5896017969907534
281,20,20,50,60,0.4201189504178656,0.5798810495821344
282,20,20,60,10,0.3648503830250889,0.6351496169749111
283,20,20,60,20,0.3685810053169684,0.6314189946830315
284,20,20,60,30,0.38379555957501404,0.616204440424986
285,20,20,60,40,0.3976689883667752,0.6023310116332248
286,20,20,60,50,0.40830582241635643,0.5916941775836435
287,20,20,60,60,0.41728295564487533,0.5827170443551246
288,20,30,10,10,0.3212679759011723,0.6787320240988277
289,20,30,10,20,0.3242613462842781,0.675738653715722
290,20,30,10,30,0.33888263075797936,0.6611173692420207
291,20,30,10,40,0.35379938573331604,0.646200614266684
292,20,30,10,50,0.3661233148525056,0.6338766851474944
293,20,30,10,60,0.377233673059884,0.622766326940116
294,20,30,20,10,0.3204934130240268,0.6795065869759732
295,20,30,20,20,0.323627700042394,0.6763722999576061
296,20,30,20,30,0.33797917911342923,0.6620208208865708
297,20,30,20,40,0.3526398496851696,0.6473601503148304
298,20,30,20,50,0.36502438752116556,0.6349756124788344
299,20,30,20,60,0.3759211706964787,0.6240788293035213
300,20,30,30,10,0.3198776509581396,0.6801223490418604
301,20,30,30,20,0.3230499629698475,0.6769500370301524
302,20,30,30,30,0.3369149856961125,0.6630850143038876
303,20,30,30,40,0.3510841374335703,0.6489158625664297
304,20,30,30,50,0.3631734807257087,0.6368265192742912
305,20,30,30,60,0.37393109694896143,0.6260689030510386
306,20,30,40,10,0.32092948138065747,0.6790705186193425
307,20,30,40,20,0.3239950922354556,0.6760049077645445
308,20,30,40,30,0.33706025437118825,0.6629397456288117
309,20,30,40,40,0.3505456043778337,0.6494543956221663
310,20,30,40,50,0.3619569250669954,0.6380430749330046
311,20,30,40,60,0.3723525113470777,0.6276474886529223
312,20,30,50,10,0.32586866434014244,0.6741313356598575
313,20,30,50,20,0.3287206966461992,0.6712793033538008
314,20,30,50,30,0.34071818693613015,0.6592818130638698
315,20,30,50,40,0.35322600180895714,0.6467739981910429
316,20,30,50,50,0.3636775990483618,0.6363224009516382
317,20,30,50,60,0.3733628418250861,0.6266371581749139
318,20,30,60,10,0.3307246029203082,0.6692753970796919
319,20,30,60,20,0.3332431076065613,0.6667568923934387
320,20,30,60,30,0.3441728127745411,0.6558271872254589
321,20,30,60,40,0.3555416924420733,0.6444583075579267
322,20,30,60,50,0.36496346114169925,0.6350365388583008
323,20,30,60,60,0.3738695799097398,0.6261304200902602
324,20,40,10,10,0.28378492414125317,0.7162150758587469
325,20,40,10,20,0.2856497991158118,0.7143502008841882
326,20,40,10,30,0.2957362964601513,0.7042637035398487
327,20,40,10,40,0.30789441740581525,0.6921055825941848
328,20,40,10,50,0.31959062055062426,0.6804093794493757
329,20,40,10,60,0.3308294228013907,0.6691705771986093
330,20,40,20,10,0.28351250024487834,0.7164874997551216
331,20,40,20,20,0.28547349268556954,0.7145265073144305
332,20,40,20,30,0.295504241031521,0.704495758968479
333,20,40,20,40,0.30753031588928476,0.6924696841107152
334,20,40,20,50,0.3190121105078044,0.6809878894921956
335,20,40,20,60,0.33006096959606196,0.6699390304039381
336,20,40,30,10,0.2833838106666384,0.7166161893333616
337,20,40,30,20,0.28542131782990815,0.7145786821700919
338,20,40,30,30,0.29534802936033483,0.7046519706396652
339,20,40,30,40,0.3071085518646013,0.6928914481353987
340,20,40,30,50,0.31832995115928037,0.6816700488407197
341,20,40,30,60,0.32915528155615786,0.6708447184438422
342,20,40,40,10,0.28468963149540494,0.7153103685045951
343,20,40,40,20,0.28675144312187006,0.7132485568781299
344,20,40,40,30,0.29640773031651163,0.7035922696834884
345,20,40,40,40,0.30772607890750114,0.6922739210924989
346,20,40,40,50,0.31851507737411927,0.6814849226258808
347,20,40,40,60,0.3289340944633287,0.6710659055366712
348,20,40,50,10,0.2893056701646009,0.7106943298353992
349,20,40,50,20,0.2912868638608577,0.7087131361391423
350,20,40,50,30,0.300365765872914,0.699634234127086
351,20,40,50,40,0.3110164446242212,0.6889835553757788
352,20,40,50,50,0.32119306800736075,0.6788069319926393
353,20,40,50,60,0.3310100455790144,0.6689899544209856
354,20,40,60,10,0.2941504249742082,0.7058495750257918
355,20,40,60,20,0.2960199747126025,0.7039800252873976
356,20,40,60,30,0.30451297380318254,0.6954870261968175
357,20,40,60,40,0.31445133249173907,0.6855486675082609
358,20,40,60,50,0.3239854169935633,0.6760145830064367
359,20,40,60,60,0.3330985929320898,0.6669014070679102
360,20,50,10,10,0.24842993710907812,0.7515700628909219
361,20,50,10,20,0.25001393152809126,0.7499860684719087
362,20,50,10,30,0.25864238752827096,0.741357612471729
363,20,50,10,40,0.2706845312662398,0.7293154687337602
364,20,50,10,50,0.2840440352396033,0.7159559647603967
365,20,50,10,60,0.29795521383330215,0.7020447861666979
366,20,50,20,10,0.24844355076199648,0.7515564492380036
367,20,50,20,20,0.25019477371781307,0.7498052262821869
368,20,50,20,30,0.2588929007664427,0.7411070992335573
369,20,50,20,40,0.27077440464819497,0.729225595351805
370,20,50,20,50,0.28400999379663033,0.7159900062033697
371,20,50,20,60,0.29764377702955996,0.7023562229704401
372,20,50,30,10,0.24888197795727576,0.7511180220427243
373,20,50,30,20,0.25077740429793577,0.7492225957020642
374,20,50,30,30,0.25938044463281423,0.7406195553671857
375,20,50,30,40,0.2709806026554422,0.7290193973445578
376,20,50,30,50,0.2838780603833948,0.7161219396166052
377,20,50,30,60,0.2971580373099305,0.7028419626900695
378,20,50,40,10,0.2503381125495507,0.7496618874504493
379,20,50,40,20,0.25237574073058144,0.7476242592694186
380,20,50,40,30,0.2610441532205136,0.7389558467794863
381,20,50,40,40,0.2724355463757479,0.727564453624252
382,20,50,40,50,0.2847148411807391,0.7152851588192609
383,20,50,40,60,0.29736477026699554,0.7026352297330045
384,20,50,50,10,0.25477907103437114,0.7452209289656289
385,20,50,50,20,0.25675790790115055,0.7432420920988494
386,20,50,50,30,0.2652988854310116,0.7347011145689883
387,20,50,50,40,0.2761577232131484,0.7238422767868515
388,20,50,50,50,0.28771855505166377,0.7122814449483362
389,20,50,50,60,0.2994911318491776,0.7005088681508225
390,20,50,60,10,0.26011188459963674,0.7398881154003633
391,20,50,60,20,0.26199968573963384,0.7380003142603662
392,20,50,60,30,0.2701036321496379,0.729896367850362
393,20,50,60,40,0.2803418071066102,0.7196581928933898
394,20,50,60,50,0.2911262391703076,0.7088737608296924
395,20,50,60,60,0.3021050935303215,0.6978949064696784
396,20,60,10,10,0.22429728000172075,0.7757027199982792
397,20,60,10,20,0.22667947752231765,0.7733205224776823
398,20,60,10,30,0.23627284578862662,0.7637271542113734
399,20,60,10,40,0.24956535971911056,0.7504346402808895
400,20,60,10,50,0.2650313699802455,0.7349686300197544
401,20,60,10,60,0.28153019521585276,0.7184698047841472
402,20,60,20,10,0.22436309962018444,0.7756369003798156
403,20,60,20,20,0.2268679389852812,0.7731320610147188
404,20,60,20,30,0.2364745280061335,0.7635254719938664
405,20,60,20,40,0.24974982843845558,0.7502501715615444
406,20,60,20,50,0.2650864756504011,0.7349135243495989
407,20,60,20,60,0.28127480655511955,0.7187251934448804
408,20,60,30,10,0.22487775453704764,0.7751222454629524
409,20,60,30,20,0.22755098361638867,0.7724490163836113
410,20,60,30,30,0.23718066165146137,0.7628193383485387
411,20,60,30,40,0.2502478811594704,0.7497521188405296
412,20,60,30,50,0.2652555444287198,0.7347444555712802
413,20,60,30,60,0.2810366125451872,0.7189633874548128
414,20,60,40,10,0.22650058024235217,0.7734994197576478
415,20,60,40,20,0.22921481799326326,0.7707851820067367
416,20,60,40,30,0.23918535653748627,0.7608146434625137
417,20,60,40,40,0.2519365848587523,0.7480634151412477
418,20,60,40,50,0.2662510873752079,0.733748912624792
419,20,60,40,60,0.2813621357745959,0.7186378642254041
420,20,60,50,10,0.2307686341397451,0.7692313658602549
421,20,60,50,20,0.23359169224868015,0.7664083077513199
422,20,60,50,30,0.24350369373104477,0.7564963062689553
423,20,60,50,40,0.25588231179500215,0.7441176882049978
424,20,60,50,50,0.26938418123843183,0.7306158187615681
425,20,60,50,60,0.28357430357879826,0.7164256964212017
426,20,60,60,10,0.23644703200339526,0.7635529679966048
427,20,60,60,20,0.23906558321336552,0.7609344167866345
428,20,60,60,30,0.24867632047171298,0.751323679528287
429,20,60,60,40,0.260429046316568,0.7395709536834321
430,20,60,60,50,0.2729678267466077,0.7270321732533923
431,20,60,60,60,0.2861570319263977,0.7138429680736023
432,30,10,10,10,0.36252928782397204,0.6374707121760279
433,30,10,10,20,0.3859089771793231,0.6140910228206768
